8317 0.190984  0.162700  0.215516 0.190369 0.153809 0.212158
8318 0.190986  0.162457  0.216250 0.190521 0.154297 0.212646
8319 0.190989  0.162206  0.216835 0.190674 0.155273 0.212891
8320 0.190996  0.161962  0.217156 0.190735 0.158203 0.214355
8321 0.191008  0.161757  0.217138 0.191010 0.158691 0.213379
8322 0.191025  0.161631  0.216749 0.191162 0.163086 0.213867
8323 0.191049  0.161624  0.215998 0.191345 0.163086 0.214111
8324 0.191079  0.161765  0.214933 0.191742 0.165527 0.213623
8325 0.191112  0.162074  0.213632 0.191711 0.167480 0.212891
8326 0.191146  0.162550  0.212193 0.191956 0.165527 0.209473
8327 0.191178  0.163174  0.210722 0.192078 0.167480 0.209961
8328 0.191205  0.163908  0.209323 0.192108 0.167969 0.211182
8329 0.191222  0.164700  0.208083 0.192291 0.166504 0.208252
8330 0.191229  0.165487  0.207068 0.192352 0.168457 0.208008
8331 0.191224  0.166202  0.206315 0.192383 0.167969 0.208008
8332 0.191207  0.166781  0.205829 0.192322 0.166504 0.206055
8333 0.191182  0.167170  0.205585 0.192169 0.166992 0.204590
8334 0.191150  0.167329  0.205535 0.192047 0.167480 0.205322
8335 0.191116  0.167239  0.205607 0.191895 0.164551 0.206543
8336 0.191083  0.166901  0.205723 0.191681 0.166016 0.204590
8337 0.191054  0.166337  0.205800 0.191528 0.165039 0.206055
8338 0.191030  0.165590  0.205766 0.191376 0.164062 0.205078
8339 0.191013  0.164717  0.205562 0.191010 0.163574 0.205811
8340 0.191001  0.163785  0.205154 0.190765 0.161133 0.204102
8341 0.190994  0.162863  0.204532 0.190674 0.162109 0.203613
8342 0.190990  0.162018  0.203712 0.190399 0.160156 0.204834
8343 0.190986  0.161304  0.202735 0.190369 0.160645 0.201660
8344 0.190983  0.160764  0.201661 0.190430 0.160156 0.199707
8345 0.190979  0.160419  0.200560 0.190216 0.159180 0.197754
8346 0.190974  0.160272  0.199509 0.190308 0.159668 0.197021
8347 0.190968  0.160308  0.198578 0.190216 0.158691 0.197266
8348 0.190963  0.160495  0.197826 0.190186 0.159180 0.193848
8349 0.190959  0.160790  0.197294 0.190308 0.161621 0.195068
8350 0.190957  0.161144  0.197003 0.190399 0.158691 0.192627
8351 0.190957  0.161507  0.196947 0.190521 0.160645 0.192627
8352 0.190959  0.161834  0.197103 0.190643 0.160156 0.192871
8353 0.190963  0.162090  0.197426 0.190613 0.159180 0.193115
8354 0.190967  0.162254  0.197860 0.190765 0.160645 0.193359
8355 0.190971  0.162318  0.198343 0.190918 0.161133 0.194580
8356 0.190975  0.162287  0.198814 0.190948 0.161133 0.194336
8357 0.190978  0.162180  0.199224 0.191132 0.160645 0.197266
8358 0.190980  0.162024  0.199533 0.191193 0.161621 0.197998
8359 0.190981  0.161848  0.199723 0.191345 0.160645 0.196777
8360 0.190982  0.161684  0.199796 0.191376 0.160156 0.198730
8361 0.190982  0.161554  0.199771 0.191528 0.162109 0.199707
8362 0.190983  0.161476  0.199685 0.191589 0.159668 0.198730
8363 0.190983  0.161452  0.199584 0.191589 0.160645 0.199951
8364 0.190983  0.161475  0.199519 0.191620 0.160156 0.200439
8365 0.190983  0.161528  0.199536 0.191620 0.158691 0.200928
8366 0.190983  0.161587  0.199673 0.191528 0.157227 0.201172
8367 0.190982  0.161624  0.199949 0.191437 0.157715 0.202148
8368 0.190981  0.161620  0.200365 0.191406 0.158691 0.203613
8369 0.190975  0.161564  0.200899 0.191223 0.159180 0.202881
8370 0.190961  0.161461  0.201509 0.190979 0.158691 0.202881
8371 0.190932  0.161341  0.202137 0.190643 0.162109 0.203369
8372 0.190877  0.161256  0.202715 0.190338 0.162109 0.204834
8373 0.190782  0.161282  0.203173 0.190063 0.163574 0.202881
8374 0.190633  0.161520  0.203448 0.189728 0.164062 0.204102
8375 0.190410  0.162084  0.203494 0.189301 0.166992 0.205322
8376 0.190098  0.163098  0.203290 0.188965 0.168457 0.204834
8377 0.189683  0.164683  0.202848 0.188629 0.171875 0.202637
8378 0.189156  0.166948  0.202211 0.188232 0.175293 0.201660
8379 0.188519  0.169976  0.201461 0.187897 0.179688 0.202393
8380 0.187783  0.173813  0.200706 0.187531 0.181641 0.201172
8381 0.186969  0.178463  0.200082 0.187256 0.186035 0.200684
8382 0.186112  0.183878  0.199735 0.186920 0.192383 0.201172
8383 0.185255  0.189958  0.199811 0.186615 0.197266 0.201172
8384 0.184446  0.196552  0.200445 0.186584 0.200684 0.202148
8385 0.183737  0.203461  0.201741 0.186401 0.207031 0.202881
8386 0.183173  0.210450  0.203765 0.186432 0.210449 0.204346
8387 0.182795  0.217258  0.206533 0.186401 0.216309 0.205566
8388 0.182630  0.223608  0.210008 0.186157 0.222656 0.209717
8389 0.182689  0.229229  0.214097 0.186310 0.225586 0.214355
8390 0.182968  0.233864  0.218652 0.186493 0.230469 0.219727
8391 0.183446  0.237291  0.223484 0.186615 0.232910 0.223877
8392 0.184090  0.239337  0.228369 0.186859 0.233887 0.228271
8393 0.184853  0.239889  0.233067 0.187012 0.233887 0.234375
8394 0.185689  0.238900  0.237335 0.187317 0.233887 0.238525
8395 0.186546  0.236403  0.240943 0.187622 0.234863 0.241455
8396 0.187378  0.232504  0.243696 0.187897 0.231934 0.243164
8397 0.188149  0.227380  0.245442 0.188293 0.227539 0.245605
8398 0.188829  0.221268  0.246086 0.188538 0.223633 0.246826
8399 0.189404  0.214452  0.245594 0.188843 0.220215 0.245850
8400 0.189867  0.207240  0.244002 0.189178 0.213379 0.244141
8401 0.190224  0.199945  0.241407 0.189636 0.208008 0.241211
8402 0.190485  0.192864  0.237967 0.189880 0.202148 0.238525
8403 0.190668  0.186254  0.233883 0.190094 0.194824 0.234863
8404 0.190789  0.180321  0.229393 0.190399 0.187500 0.228027
8405 0.190865  0.175206  0.224746 0.190643 0.181641 0.225586
8406 0.190912  0.170984  0.220192 0.190796 0.175781 0.219482
8407 0.190940  0.167663  0.215959 0.191071 0.171875 0.216553
8408 0.190958  0.165196  0.212237 0.191040 0.167969 0.212646
8409 0.190969  0.163489  0.209169 0.191162 0.165039 0.209473
8410 0.190977  0.162417  0.206838 0.191284 0.161133 0.207520
8411 0.190983  0.161839  0.205264 0.191376 0.158203 0.206055
8412 0.190987  0.161611  0.204410 0.191376 0.157227 0.204590
8413 0.190988  0.161599  0.204185 0.191254 0.155273 0.202881
8414 0.190988  0.161689  0.204459 0.191284 0.155273 0.205078
8415 0.190987  0.161790  0.205075 0.191345 0.157715 0.206055
8416 0.190986  0.161843  0.205869 0.191162 0.156738 0.207520
8417 0.190985  0.161815  0.206682 0.190918 0.157715 0.207275
8418 0.190984  0.161700  0.207377 0.190887 0.161133 0.205811
8419 0.190984  0.161515  0.207848 0.190948 0.162598 0.206299
8420 0.190983  0.161289  0.208028 0.190887 0.164062 0.209717
8421 0.190982  0.161062  0.207891 0.190979 0.163574 0.208008
8422 0.190979  0.160872  0.207450 0.190765 0.164062 0.207031
8423 0.190976  0.160753  0.206753 0.190918 0.165527 0.205566
8424 0.190971  0.160726  0.205870 0.190857 0.165039 0.205811
8425 0.190966  0.160801  0.204888 0.190979 0.164551 0.205566
8426 0.190961  0.160971  0.203895 0.190918 0.165527 0.203613
8427 0.190957  0.161216  0.202974 0.190857 0.164062 0.205078
8428 0.190955  0.161504  0.202193 0.191040 0.166504 0.203125
8429 0.190956  0.161798  0.201597 0.191010 0.163574 0.204102
8430 0.190958  0.162059  0.201207 0.191071 0.164551 0.202881
8431 0.190962  0.162253  0.201018 0.191193 0.163574 0.205566
8432 0.190967  0.162352  0.201002 0.191254 0.162109 0.203857
8433 0.190972  0.162341  0.201113 0.191284 0.161133 0.203613
8434 0.190976  0.162221  0.201291 0.191467 0.161133 0.201416
8435 0.190979  0.162005  0.201475 0.191315 0.159668 0.202637
8436 0.190980  0.161718  0.201607 0.191437 0.160156 0.203125
8437 0.190982  0.161395  0.201640 0.191498 0.158691 0.203125
8438 0.190983  0.161077  0.201543 0.191528 0.158203 0.203857
8439 0.190985  0.160804  0.201304 0.191467 0.157715 0.202637
8440 0.190988  0.160610  0.200935 0.191589 0.157715 0.202393
8441 0.190993  0.160521  0.200463 0.191589 0.156250 0.200195
8442 0.190998  0.160548  0.199933 0.191437 0.156250 0.199463
8443 0.191004  0.160690  0.199396 0.191345 0.156738 0.200684
8444 0.191009  0.160927  0.198908 0.191284 0.159668 0.200195
8445 0.191012  0.161231  0.198518 0.191345 0.158203 0.200195
8446 0.191012  0.161560  0.198264 0.191254 0.159668 0.197998
8447 0.191010  0.161870  0.198168 0.191315 0.158203 0.195312
8448 0.191006  0.162118  0.198231 0.191284 0.157715 0.197754
8449 0.191001  0.162265  0.198436 0.191162 0.160156 0.198730
8450 0.190996  0.162286  0.198745 0.191284 0.159668 0.196289
8451 0.190991  0.162170  0.199107 0.191040 0.159180 0.197266
8452 0.190988  0.161924  0.199462 0.191010 0.159180 0.198242
8453 0.190986  0.161572  0.199751 0.190948 0.160156 0.196289
8454 0.190984  0.161154  0.199917 0.190887 0.158203 0.198242
8455 0.190982  0.160721  0.199919 0.190765 0.157227 0.197021
8456 0.190976  0.160332  0.199733 0.190643 0.159180 0.198730
8457 0.190966  0.160043  0.199358 0.190735 0.157715 0.198242
8458 0.190950  0.159904  0.198817 0.190643 0.158203 0.198242
8459 0.190929  0.159951  0.198153 0.190552 0.157715 0.196289
8460 0.190904  0.160202  0.197426 0.190735 0.157227 0.196533
8461 0.190879  0.160649  0.196710 0.190643 0.157227 0.196777
8462 0.190856  0.161263  0.196079 0.190674 0.156738 0.196045
8463 0.190840  0.161992  0.195602 0.190643 0.156738 0.195801
8464 0.190832  0.162765  0.195333 0.190704 0.158203 0.195557
8465 0.190835  0.163502  0.195304 0.190857 0.156738 0.196289
8466 0.190849  0.164116  0.195519 0.190887 0.158203 0.196045
8467 0.190870  0.164528  0.195952 0.190948 0.156738 0.197266
8468 0.190896  0.164673  0.196550 0.190887 0.157227 0.197266
8469 0.190922  0.164507  0.197230 0.191040 0.157227 0.199951
8470 0.190944  0.164018  0.197896 0.191223 0.158203 0.198975
8471 0.190959  0.163227  0.198437 0.191406 0.157227 0.201416
8472 0.190969  0.162190  0.198748 0.191406 0.159180 0.199463
8473 0.190976  0.160995  0.198736 0.191376 0.159180 0.199951
8474 0.190986  0.159758  0.198330 0.191559 0.159180 0.200195
8475 0.191010  0.158613  0.197493 0.191772 0.160156 0.196533
8476 0.191057  0.157701  0.196230 0.191833 0.159668 0.197754
8477 0.191137  0.157157  0.194583 0.192047 0.162598 0.196777
8478 0.191256  0.157099  0.192639 0.192108 0.163574 0.193115
8479 0.191415  0.157612  0.190520 0.192230 0.162598 0.190918
8480 0.191612  0.158744  0.188375 0.192474 0.162598 0.190918
8481 0.191837  0.160494  0.186366 0.192474 0.164062 0.187500
8482 0.192074  0.162815  0.184659 0.192505 0.165527 0.184570
8483 0.192305  0.165610  0.183401 0.192505 0.165527 0.183594
8484 0.192508  0.168742  0.182715 0.192657 0.166504 0.180908
8485 0.192665  0.172040  0.182678 0.192719 0.167969 0.182373
8486 0.192759  0.175311  0.183321 0.192627 0.168945 0.183350
8487 0.192782  0.178358  0.184619 0.192627 0.170410 0.185059
8488 0.192730  0.180988  0.186491 0.192566 0.172852 0.186768
8489 0.192609  0.183030  0.188810 0.192444 0.176270 0.189941
8490 0.192433  0.184346  0.191405 0.192291 0.176270 0.190186
8491 0.192219  0.184844  0.194081 0.192169 0.176758 0.193359
8492 0.191987  0.184483  0.196629 0.192169 0.178711 0.194580
8493 0.191758  0.183282  0.198846 0.192047 0.178223 0.196289
8494 0.191550  0.181312  0.200550 0.191864 0.178711 0.199219
8495 0.191374  0.178700  0.201596 0.191620 0.179199 0.200684
8496 0.191238  0.175613  0.201884 0.191467 0.176270 0.201416
8497 0.191141  0.172250  0.201374 0.191284 0.176270 0.199707
8498 0.191078  0.168824  0.200082 0.191071 0.174316 0.197754
8499 0.191041  0.165548  0.198084 0.191040 0.173340 0.198242
8500 0.191016  0.162616  0.195508 0.190887 0.174316 0.195312
8501 0.190995  0.160187  0.192526 0.190826 0.170410 0.193359
8502 0.190967  0.158378  0.189336 0.190643 0.169434 0.189941
8503 0.190929  0.157254  0.186153 0.190552 0.166016 0.186035
8504 0.190878  0.156826  0.183185 0.190582 0.166016 0.183594
8505 0.190817  0.157055  0.180624 0.190338 0.164062 0.179688
8506 0.190751  0.157857  0.178624 0.190247 0.164062 0.179199
8507 0.190687  0.159112  0.177298 0.190125 0.161133 0.176270
8508 0.190633  0.160679  0.176703 0.190033 0.164062 0.177979
8509 0.190594  0.162408  0.176842 0.189819 0.163086 0.176514
8510 0.190575  0.164150  0.177665 0.189819 0.164551 0.177490
8511 0.190576  0.165770  0.179074 0.189819 0.166016 0.180176
8512 0.190596  0.167157  0.180937 0.189697 0.166504 0.182129
8513 0.190632  0.168227  0.183098 0.189850 0.166016 0.185547
8514 0.190678  0.168930  0.185395 0.189789 0.166504 0.185791
8515 0.190730  0.169250  0.187670 0.189789 0.166992 0.188477
8516 0.190782  0.169203  0.189785 0.189850 0.168945 0.190918
8517 0.190830  0.168831  0.191629 0.189789 0.169434 0.191895
8518 0.190872  0.168199  0.193131 0.189880 0.171387 0.192627
8519 0.190906  0.167382  0.194253 0.189911 0.170898 0.193359
8520 0.190931  0.166461  0.195001 0.190033 0.169434 0.194824
8521 0.190950  0.165516  0.195409 0.190125 0.168945 0.195312
8522 0.190962  0.164613  0.195540 0.190125 0.171387 0.197266
8523 0.190970  0.163807  0.195475 0.190308 0.170898 0.198242
8524 0.190975  0.163131  0.195301 0.190430 0.170410 0.196533
8525 0.190978  0.162602  0.195105 0.190552 0.168945 0.197021
8526 0.190980  0.162218  0.194961 0.190674 0.166992 0.197510
8527 0.190981  0.161964  0.194926 0.190704 0.166992 0.197754
8528 0.190982  0.161813  0.195037 0.190918 0.166504 0.198242
8529 0.190982  0.161737  0.195306 0.191010 0.163574 0.197754
8530 0.190983  0.161704  0.195723 0.191101 0.166504 0.197510
8531 0.190983  0.161689  0.196257 0.191132 0.163086 0.198486
8532 0.190983  0.161671  0.196865 0.191162 0.162109 0.199463
8533 0.190983  0.161642  0.197496 0.191254 0.163574 0.198242
8534 0.190983  0.161597  0.198097 0.191223 0.163574 0.200195
8535 0.190982  0.161544  0.198623 0.191223 0.161621 0.200928
8536 0.190982  0.161493  0.199038 0.191345 0.160645 0.199463
8537 0.190981  0.161453  0.199324 0.191345 0.164062 0.203125
8538 0.190980  0.161437  0.199478 0.191376 0.163574 0.204346
8539 0.190979  0.161447  0.199514 0.191467 0.163574 0.202148
8540 0.190979  0.161484  0.199458 0.191437 0.162598 0.203125
8541 0.190979  0.161538  0.199347 0.191620 0.164062 0.202881
8542 0.190980  0.161591  0.199219 0.191589 0.163086 0.202881
8543 0.190981  0.161624  0.199110 0.191620 0.164062 0.203125
8544 0.190982  0.161613  0.199048 0.191589 0.164062 0.203125
8545 0.190982  0.161539  0.199045 0.191620 0.164062 0.203857
8546 0.190983  0.161390  0.199102 0.191528 0.165039 0.203613
8547 0.190984  0.161167  0.199202 0.191620 0.163574 0.203125
8548 0.190989  0.160884  0.199314 0.191528 0.164551 0.203369
8549 0.191002  0.160576  0.199397 0.191589 0.165527 0.203369
8550 0.191028  0.160296  0.199406 0.191711 0.166016 0.202393
8551 0.191076  0.160113  0.199299 0.191742 0.166504 0.204102
8552 0.191154  0.160109  0.199044 0.191925 0.167480 0.204102
8553 0.191270  0.160369  0.198622 0.191925 0.168457 0.203857
8554 0.191431  0.160982  0.198038 0.192108 0.167480 0.202393
8555 0.191641  0.162022  0.197321 0.192200 0.169922 0.200684
8556 0.191900  0.163545  0.196524 0.192200 0.171387 0.199219
8557 0.192200  0.165582  0.195721 0.192444 0.170410 0.199707
8558 0.192530  0.168128  0.195003 0.192413 0.174805 0.200195
8559 0.192872  0.171143  0.194469 0.192657 0.175781 0.199219
8560 0.193204  0.174546  0.194219 0.192719 0.179199 0.199219
8561 0.193503  0.178223  0.194339 0.192780 0.181152 0.198486
8562 0.193746  0.182025  0.194893 0.192841 0.182129 0.199707
8563 0.193912  0.185785  0.195918 0.192932 0.186035 0.199707
8564 0.193987  0.189318  0.197410 0.192993 0.188477 0.201660
8565 0.193963  0.192442  0.199328 0.193054 0.189453 0.204590
8566 0.193843  0.194983  0.201590 0.193085 0.192383 0.206055
8567 0.193637  0.196795  0.204079 0.193115 0.194336 0.207275
8568 0.193361  0.197762  0.206648 0.193024 0.194824 0.209961
8569 0.193038  0.197819  0.209136 0.192963 0.195801 0.214111
8570 0.192694  0.196946  0.211373 0.192871 0.195312 0.214111
8571 0.192351  0.195183  0.213199 0.192627 0.195312 0.213135
8572 0.192033  0.192619  0.214477 0.192627 0.192871 0.215332
8573 0.191754  0.189393  0.215103 0.192444 0.191895 0.215332
8574 0.191523  0.185683  0.215016 0.192230 0.188965 0.216797
8575 0.191344  0.181690  0.214207 0.192047 0.186523 0.216064
8576 0.191214  0.177629  0.212718 0.191772 0.181641 0.211670
8577 0.191126  0.173704  0.210642 0.191620 0.179688 0.212402
8578 0.191069  0.170101  0.208117 0.191345 0.174316 0.207520
8579 0.191035  0.166968  0.205316 0.191071 0.172852 0.206543
8580 0.191014  0.164406  0.202430 0.190857 0.166992 0.199707
8581 0.191000  0.162465  0.199659 0.190735 0.163574 0.199951
8582 0.190989  0.161144  0.197190 0.190582 0.160156 0.199463
8583 0.190979  0.160394  0.195182 0.190460 0.157227 0.196289
8584 0.190971  0.160124  0.193756 0.190247 0.153320 0.193604
8585 0.190965  0.160218  0.192981 0.190094 0.151367 0.192871
8586 0.190962  0.160542  0.192870 0.190033 0.150879 0.193848
8587 0.190963  0.160964  0.193381 0.190002 0.149902 0.193604
8588 0.190967  0.161363  0.194417 0.189941 0.150391 0.195312
8589 0.190972  0.161639  0.195841 0.189941 0.150391 0.196533
8590 0.190976  0.161726  0.197486 0.190125 0.149414 0.197266
8591 0.190979  0.161594  0.199171 0.190247 0.150391 0.198975
8592 0.190981  0.161252  0.200717 0.190369 0.152344 0.200928
8593 0.190984  0.160745  0.201966 0.190735 0.154297 0.200439
8594 0.190992  0.160148  0.202791 0.190857 0.155273 0.202393
8595 0.191012  0.159561  0.203109 0.190979 0.158203 0.200439
8596 0.191050  0.159094  0.202889 0.191315 0.159668 0.201660
8597 0.191111  0.158857  0.202149 0.191528 0.159180 0.201904
8598 0.191200  0.158948  0.200959 0.191864 0.163086 0.201172
8599 0.191316  0.159444  0.199430 0.192261 0.165039 0.199463
8600 0.191458  0.160387  0.197702 0.192566 0.167480 0.196777
8601 0.191618  0.161787  0.195937 0.192780 0.167969 0.194580
8602 0.191787  0.163612  0.194296 0.192993 0.170898 0.196777
8603 0.191951  0.165796  0.192931 0.193146 0.172852 0.192627
8604 0.192099  0.168239  0.191968 0.193359 0.173828 0.192383
8605 0.192216  0.170819  0.191498 0.193542 0.175781 0.192383
8606 0.192295  0.173398  0.191568 0.193481 0.175781 0.195801
8607 0.192327  0.175836  0.192181 0.193481 0.176758 0.194092
8608 0.192313  0.177999  0.193293 0.193481 0.178223 0.195068
8609 0.192253  0.179771  0.194820 0.193359 0.178711 0.197266
8610 0.192156  0.181060  0.196646 0.193298 0.180176 0.200195
8611 0.192029  0.181807  0.198637 0.193268 0.179688 0.202637
8612 0.191885  0.181988  0.200647 0.193146 0.179688 0.204590
8613 0.191735  0.181614  0.202537 0.192993 0.178711 0.204590
8614 0.191588  0.180730  0.204184 0.192902 0.178711 0.206787
8615 0.191453  0.179410  0.205493 0.192902 0.180664 0.209961
8616 0.191336  0.177749  0.206399 0.192657 0.176758 0.207031
8617 0.191238  0.175857  0.206877 0.192474 0.176758 0.208008
8618 0.191161  0.173848  0.206936 0.192322 0.175293 0.209961
8619 0.191103  0.171830  0.206621 0.192078 0.173828 0.207031
8620 0.191061  0.169898  0.206002 0.191895 0.173828 0.208984
8621 0.191032  0.168131  0.205167 0.191742 0.172363 0.208008
8622 0.191014  0.166583  0.204214 0.191772 0.169434 0.204590
8623 0.191002  0.165282  0.203240 0.191620 0.168457 0.204590
8624 0.190994  0.164238  0.202331 0.191528 0.167969 0.203369
8625 0.190990  0.163436  0.201557 0.191498 0.166504 0.201172
8626 0.190987  0.162849  0.200964 0.191254 0.163574 0.201660
8627 0.190985  0.162441  0.200575 0.191315 0.164551 0.202148
8628 0.190984  0.162169  0.200386 0.191223 0.163086 0.201904
8629 0.190984  0.161994  0.200374 0.191193 0.163574 0.203125
8630 0.190984  0.161881  0.200497 0.191101 0.163574 0.202881
8631 0.190983  0.161803  0.200705 0.191040 0.161133 0.202393
8632 0.190983  0.161742  0.200942 0.191223 0.160645 0.202148
8633 0.190983  0.161689  0.201159 0.191223 0.161621 0.202148
8634 0.190983  0.161640  0.201314 0.191193 0.162109 0.204102
8635 0.190983  0.161596  0.201383 0.191254 0.162109 0.202637
8636 0.190983  0.161563  0.201354 0.191284 0.160156 0.203613
8637 0.190983  0.161542  0.201235 0.191315 0.159668 0.201904
8638 0.190983  0.161532  0.201047 0.191437 0.159180 0.201904
8639 0.190983  0.161530  0.200820 0.191406 0.160156 0.199463
8640 0.190983  0.161530  0.200592 0.191498 0.159180 0.201904
8641 0.190982  0.161522  0.200395 0.191376 0.158691 0.202393
8642 0.190980  0.161501  0.200260 0.191284 0.159668 0.202637
8643 0.190974  0.161464  0.200201 0.191101 0.159668 0.203125
8644 0.190962  0.161419  0.200223 0.190948 0.160645 0.201660
8645 0.190936  0.161389  0.200314 0.190765 0.159668 0.200195
8646 0.190891  0.161411  0.200449 0.190521 0.162109 0.201904
8647 0.190814  0.161542  0.200596 0.190063 0.163086 0.200684
8648 0.190693  0.161854  0.200716 0.189697 0.163086 0.200439
8649 0.190513  0.162438  0.200774 0.189392 0.165527 0.200439
8650 0.190258  0.163391  0.200747 0.189117 0.166992 0.200195
8651 0.189916  0.164815  0.200625 0.188660 0.167969 0.200928
8652 0.189476  0.166807  0.200421 0.188293 0.170410 0.198975
8653 0.188936  0.169448  0.200174 0.187988 0.173340 0.199951
8654 0.188298  0.172795  0.199944 0.187561 0.177246 0.199219
8655 0.187579  0.176871  0.199817 0.187225 0.179199 0.198242
8656 0.186801  0.181660  0.199893 0.186920 0.184570 0.199219
8657 0.185998  0.187099  0.200281 0.186584 0.189453 0.200439
8658 0.185212  0.193080  0.201088 0.186462 0.194824 0.202393
8659 0.184488  0.199451  0.202406 0.186249 0.200195 0.202148
8660 0.183871  0.206019  0.204306 0.186035 0.206543 0.205078
8661 0.183402  0.212560  0.206823 0.185669 0.210449 0.207764
8662 0.183114  0.218828  0.209952 0.185669 0.215820 0.211426
8663 0.183028  0.224572  0.213639 0.185608 0.218750 0.215332
8664 0.183150  0.229542  0.217789 0.185638 0.224121 0.217773
8665 0.183470  0.233513  0.222261 0.185638 0.226562 0.223389
8666 0.183968  0.236292  0.226880 0.185638 0.229004 0.226562
8667 0.184607  0.237737  0.231445 0.185883 0.230957 0.232178
8668 0.185346  0.237761  0.235743 0.185974 0.231445 0.236328
8669 0.186139  0.236348  0.239565 0.186279 0.230957 0.240234
8670 0.186940  0.233551  0.242719 0.186676 0.229004 0.243164
8671 0.187709  0.229493  0.245043 0.186981 0.226562 0.243652
8672 0.188413  0.224359  0.246422 0.187500 0.223633 0.245117
8673 0.189030  0.218389  0.246792 0.187927 0.219727 0.246094
8674 0.189548  0.211857  0.246149 0.188477 0.215332 0.246094
8675 0.189963  0.205055  0.244551 0.188873 0.208008 0.243652
8676 0.190283  0.198272  0.242114 0.189453 0.203125 0.241699
8677 0.190518  0.191772  0.239003 0.189941 0.197754 0.237793
8678 0.190684  0.185780  0.235425 0.190430 0.190918 0.235840
8679 0.190796  0.180462  0.231608 0.190796 0.183105 0.231689
8680 0.190868  0.175925  0.227791 0.191315 0.178223 0.228027
8681 0.190913  0.172211  0.224198 0.191498 0.172852 0.225098
8682 0.190941  0.169302  0.221028 0.191803 0.167969 0.222656
8683 0.190958  0.167132  0.218435 0.192078 0.164062 0.220215
8684 0.190968  0.165594  0.216519 0.192078 0.159668 0.217773
8685 0.190974  0.164563  0.215318 0.192169 0.156738 0.214355
8686 0.190977  0.163903  0.214809 0.192261 0.153809 0.214844
8687 0.190980  0.163486  0.214910 0.192261 0.153809 0.213867
8688 0.190981  0.163202  0.215492 0.192139 0.152832 0.216064
8689 0.190981  0.162964  0.216393 0.192047 0.152832 0.215332
8690 0.190980  0.162721  0.217432 0.191711 0.153320 0.216797
8691 0.190975  0.162451  0.218431 0.191742 0.153809 0.215820
8692 0.190965  0.162164  0.219227 0.191467 0.154785 0.218018
8693 0.190946  0.161895  0.219690 0.191193 0.158203 0.217773
8694 0.190915  0.161698  0.219732 0.190887 0.159668 0.218262
8695 0.190870  0.161637  0.219314 0.190796 0.162598 0.216553
8696 0.190807  0.161774  0.218446 0.190430 0.164062 0.216309
8697 0.190728  0.162160  0.217184 0.190338 0.166504 0.215820
8698 0.190634  0.162831  0.215622 0.190277 0.166992 0.213135
8699 0.190532  0.163797  0.213880 0.189941 0.168945 0.212891
8700 0.190427  0.165040  0.212094 0.189789 0.170898 0.211426
8701 0.190328  0.166518  0.210396 0.189667 0.171387 0.209961
8702 0.190242  0.168161  0.208910 0.189575 0.169434 0.209229
8703 0.190179  0.169881  0.207731 0.189545 0.171875 0.207764
8704 0.190144  0.171578  0.206923 0.189484 0.170898 0.206055
8705 0.190139  0.173147  0.206512 0.189392 0.171875 0.203613
8706 0.190164  0.174489  0.206486 0.189392 0.171387 0.204102
8707 0.190218  0.175519  0.206794 0.189331 0.170898 0.203369
8708 0.190294  0.176171  0.207357 0.189270 0.172363 0.206055
8709 0.190385  0.176407  0.208075 0.189240 0.171387 0.206299
8710 0.190484  0.176216  0.208836 0.189301 0.170898 0.207520
8711 0.190582  0.175616  0.209530 0.189209 0.168945 0.208496
8712 0.190673  0.174653  0.210059 0.189331 0.168945 0.208008
8713 0.190754  0.173395  0.210344 0.189423 0.166992 0.207520
8714 0.190820  0.171927  0.210337 0.189636 0.165527 0.207520
8715 0.190872  0.170342  0.210017 0.189758 0.166504 0.206543
8716 0.190910  0.168733  0.209400 0.190033 0.165039 0.205811
8717 0.190937  0.167187  0.208527 0.190094 0.163574 0.206299
8718 0.190955  0.165774  0.207464 0.190186 0.162598 0.204102
8719 0.190966  0.164550  0.206293 0.190369 0.161621 0.203613
8720 0.190973  0.163545  0.205102 0.190521 0.161133 0.203613
8721 0.190977  0.162771  0.203975 0.190582 0.159180 0.202148
8722 0.190979  0.162216  0.202988 0.190765 0.159180 0.202393
8723 0.190981  0.161855  0.202195 0.190765 0.159668 0.198975
8724 0.190982  0.161651  0.201631 0.190887 0.159668 0.198975
8725 0.190983  0.161562  0.201304 0.190826 0.160645 0.197998
8726 0.190983  0.161543  0.201198 0.190857 0.160156 0.200928
8727 0.190983  0.161558  0.201278 0.190613 0.158691 0.199707
8728 0.190983  0.161577  0.201491 0.190765 0.157715 0.198975
8729 0.190983  0.161580  0.201779 0.190765 0.159668 0.198486
8730 0.190983  0.161559  0.202080 0.190704 0.158691 0.198730
8731 0.190983  0.161517  0.202338 0.190857 0.161133 0.200684
8732 0.190983  0.161462  0.202512 0.190735 0.159668 0.199951
8733 0.190983  0.161406  0.202575 0.190643 0.159668 0.200928
8734 0.190983  0.161364  0.202519 0.190674 0.159180 0.202148
8735 0.190982  0.161345  0.202354 0.190857 0.158691 0.201660
8736 0.190982  0.161353  0.202108 0.190826 0.158691 0.202148
8737 0.190982  0.161383  0.201815 0.190918 0.156250 0.201904
8738 0.190982  0.161425  0.201520 0.190887 0.159180 0.203125
8739 0.190983  0.161460  0.201262 0.191193 0.157715 0.203125
8740 0.190983  0.161469  0.201075 0.191162 0.158691 0.203125
