# le narma2 narma10 narma20 N M k_b k_t g_b g_t
-0.429582 1.000000 1.000000 1981252938864327593809040574776489715643353880238657050835676335716199198166567350146500310450050639504195199172608.000000 100 180 100.000000 1000.000000 0.000100 0.001000
-0.289199 0.000802 0.267471 0.155773 100 180 100.000000 1000.000000 0.000100 0.001000
-0.262370 0.000392 0.070582 0.015754 100 180 100.000000 1000.000000 0.000100 0.001000
-0.413708 0.002864 0.065474 0.022071 100 180 100.000000 1000.000000 0.000100 0.001000
-0.326529 0.000312 0.014936 0.004191 100 180 100.000000 1000.000000 0.000100 0.001000
-0.301410 1.000000 1.000000 442589156052938150616473563034866477287031472515604970920770354431238484834136744787968.000000 100 180 100.000000 1000.000000 0.000100 0.001000
-0.331286 0.003941 0.026025 0.014595 100 180 100.000000 1000.000000 0.000100 0.001000
-0.259176 0.002180 0.052308 0.025901 100 180 100.000000 1000.000000 0.000100 0.001000
-0.454743 0.000185 0.040468 0.012045 100 180 100.000000 1000.000000 0.000100 0.001000
-0.290538 0.002305 0.043975 0.031481 100 180 100.000000 1000.000000 0.000100 0.001000
-0.433756 0.000584 0.067024 0.032149 100 180 100.000000 1000.000000 0.000100 0.001000
-0.244612 0.002115 0.118600 0.033930 100 180 100.000000 1000.000000 0.000100 0.001000
-0.356403 1054191283118885325092429305141404670550735001320538918582526813269455934928321072586851791330085362654661494964224.000000 1.000000 14428841035457434105575015580065057146080598873492975441063698290207928890281172001790589526594180568072585216.000000 100 180 100.000000 1000.000000 0.000100 0.001000
-0.281983 0.000814 0.096197 0.054921 100 180 100.000000 1000.000000 0.000100 0.001000
-0.355244 0.000912 0.069084 0.041235 100 180 100.000000 1000.000000 0.000100 0.001000
-0.305946 0.000270 0.118375 0.025242 100 180 100.000000 1000.000000 0.000100 0.001000
-0.265339 1.000000 1.000000 27443566886702328415507863245682762022253446279855592203225837309418369691027321743474688.000000 100 180 100.000000 1000.000000 0.000100 0.001000
-0.295036 0.003678 0.073390 0.030222 100 180 100.000000 1000.000000 0.000100 0.001000
-0.278545 0.000868 0.044896 0.020936 100 180 100.000000 1000.000000 0.000100 0.001000
-0.281903 0.000929 0.026703 0.008651 100 180 100.000000 1000.000000 0.000100 0.001000
-0.349168 0.000878 0.112428 0.034047 100 180 100.000000 1000.000000 0.000100 0.001000
-0.270375 831610289877263818875044530121217391553490993598361212026990208961245987932129460224.000000 1.000000 24942232757979189642577958209192390296722739937845682048448131469936750456902894223360.000000 100 180 100.000000 1000.000000 0.000100 0.001000
-0.424721 0.000434 0.062351 0.034742 100 180 100.000000 1000.000000 0.000100 0.001000
-0.358400 0.004374 0.105176 0.046173 100 180 100.000000 1000.000000 0.000100 0.001000
-0.318426 0.000126 0.028271 0.019033 100 180 100.000000 2000.000000 0.000100 0.001000
-0.273236 0.000131 0.034679 0.015914 100 180 100.000000 2000.000000 0.000100 0.001000
-0.682267 1054191283118885325092429305141404670550735001320538918582526813269455934928321072586851791330085362654661494964224.000000 1.000000 39615317832692580301005340692177336843044161125261148369820006268674067809949989817523161299801334663933337595281408.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.229717 0.000120 0.024230 0.006792 100 180 100.000000 2000.000000 0.000100 0.001000
-0.273593 3978134666530194346484817854841472781409542954779934720.000000 387251866755791555722185267330035828702383426316680560640.000000 621043371919574335821990134888831449048091033555322273792.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.309902 0.000206 0.027582 0.008010 100 180 100.000000 2000.000000 0.000100 0.001000
-0.150049 0.000448 0.130868 0.014692 100 180 100.000000 2000.000000 0.000100 0.001000
-0.375612 96805341690512008868564509135085411642023875940653704962268531448074406577741870153631614225646675569813142000001180052702393445587247191782588416.000000 32183009210263887557468762692447141124890363481862523286708277174100333341333686110652644957954344995946013466958734018841261204112231400303310667776.000000 1.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.465239 0.000111 0.029344 0.007914 100 180 100.000000 2000.000000 0.000100 0.001000
-0.424116 0.000096 0.012177 0.003719 100 180 100.000000 2000.000000 0.000100 0.001000
-0.270665 0.000078 0.011364 0.003364 100 180 100.000000 2000.000000 0.000100 0.001000
-0.258684 0.000141 0.042351 0.017053 100 180 100.000000 2000.000000 0.000100 0.001000
-0.396636 1.000000 322817976738978863750273439419790793238815095145284173190448636481825498853328243820599348056489438454656368902144.000000 91628467160209604391172792285549493138456595273138521703540278866567386664391058893990586387605740987260862464.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.335998 0.000111 0.013529 0.007760 100 180 100.000000 2000.000000 0.000100 0.001000
-0.199497 0.000077 0.016950 0.008015 100 180 100.000000 2000.000000 0.000100 0.001000
-0.210141 0.000376 0.034629 0.010343 100 180 100.000000 2000.000000 0.000100 0.001000
-0.236927 0.000071 0.010197 0.006633 100 180 100.000000 2000.000000 0.000100 0.001000
-0.196700 67468242119608660805915475529049898915247040084514490789281716049245179835412548645558514645125463209898335677710336.000000 1.000000 12125929429690325854070875682240374740665901910309924762563253883318698552636746152983419262097491959609245791420416.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.712078 0.000097 0.012897 0.006628 100 180 100.000000 2000.000000 0.000100 0.001000
-0.343839 1.000000 21156198923565718814737920125815409425698986075441343574209241840472915892851719787026798874230091838564359792370909184.000000 9665234428738675056404372561895943371855440548733410930927223734154200507397711601717224359619951569702212564156416.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.323583 464886822962959637515599872.000000 15053176586216126559039782912.000000 18705744678978792341955936256.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.512692 0.000105 0.042963 0.022347 100 180 100.000000 2000.000000 0.000100 0.001000
-0.547339 212892234208579537632011399711031652237693694361180470278909493494078972910625141817344.000000 29201829285796166104836538466168859245136948233417179481644141323398380580660815668916449871715935750199288726935573300091846824868103772673409024.000000 1.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.297683 0.000143 0.028817 0.006009 100 180 100.000000 2000.000000 0.000100 0.001000
-0.216748 0.000171 0.026450 0.008482 100 180 100.000000 2000.000000 0.000100 0.001000
-0.196964 1.000000 1.000000 135250725091678098162042397474149159453317543385347231118316554351152867525778341666051080807950079782002534383616.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.246525 1079491873913738572894647608464798382643952641352231852628507456787922877366600778328936234322007411358373370843365376.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 858849345388214449956696349871409388556041907483669712405058776061796183925846177350249616059381264579346250680238080.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.253683 263547820779721331273107326285351167637683750330134729645631703317363983732080268146712947832521340663665373741056.000000 1.000000 357020936247854570335303426962413017027184442637009181827582555885241772650092573058599322037909314317258485399552.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.379320 0.000194 0.028923 0.006709 100 180 100.000000 2000.000000 0.000100 0.001000
-0.243792 0.000077 0.020828 0.007549 100 180 100.000000 2000.000000 0.000100 0.001000
-0.311506 1.000000 1.000000 83192471253471672511599211128055431089052602458363166019424698279600476052724004039689833534009232301304817022664704.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.289946 1.000000 1.000000 96075889979874379790568820575821361541196012831198379544966841518738648550622163491005961003080907386478660690116608.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.279526 0.000081 0.014075 0.005760 100 180 100.000000 2000.000000 0.000100 0.001000
-0.469575 0.000123 0.021954 0.005621 100 180 100.000000 2000.000000 0.000100 0.001000
-0.305405 1.000000 1.000000 11759072653329429402172056553785628908944498863476498244541657678678798996115602051595768675453603381872757458757222400.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.294646 0.000101 0.017569 0.003144 100 180 100.000000 2000.000000 0.000100 0.001000
-0.145685 598428160666255952542374797139530138776012981882461356032.000000 148188123872529159254143213767356261753334436781579355291648.000000 53874712971348475988046132560172372504906955044550766231552.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.143695 263547820779721331273107326285351167637683750330134729645631703317363983732080268146712947832521340663665373741056.000000 1.000000 799873358626443838800704240803996543753256622101997687696500733491642915509653833043977755022632614501671243874304.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.307281 0.000104 0.019056 0.007852 100 180 100.000000 2000.000000 0.000100 0.001000
-0.457670 0.000156 0.017254 0.004822 100 180 100.000000 2000.000000 0.000100 0.001000
-0.278976 0.000183 0.021818 0.007991 100 180 100.000000 2000.000000 0.000100 0.001000
-0.270899 0.000113 0.009134 0.004878 100 180 100.000000 2000.000000 0.000100 0.001000
-0.353429 16867060529902165201478868882262474728811760021128622697320429012311294958853137161389628661281365802474583919427584.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 306421725830039373365927125565630493023696988004948325833052649862877082422066177646906352324140936802816236003000320.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.227561 240806663958008489921367539731585720859762027334719318863196767793902678014329945587712000.000000 187517564942170226268823770748030915659249205044928331533908238571801774839822046061395968.000000 492078629760927638503125424561610235472108836869759089318139109747583241929770401792.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.251712 1.000000 1.000000 352219006474932518491122596201904121199942276058056384037261930716444929985444470904327869551600934556598816487768064.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.325249 0.000102 0.015702 0.005854 100 180 100.000000 2000.000000 0.000100 0.001000
-0.340387 0.000146 0.026325 0.007386 100 180 100.000000 2000.000000 0.000100 0.001000
-0.145604 0.000101 0.008498 0.002968 100 180 100.000000 2000.000000 0.000100 0.001000
-0.407523 0.000109 0.029184 0.006403 100 180 100.000000 2000.000000 0.000100 0.001000
-0.380403 4216765132475541300369717220565618682202940005282155674330107253077823739713284290347407165320341450618645979856896.000000 330565608180714356480280001965865772276546657428770993347019403757389310825808121672293732409845184977568121755795456.000000 2254636361050260263791027987654682121756481397376130554246749718085917237958895980178511323255209445089719416258560.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.407602 0.000201 0.015968 0.002974 100 180 100.000000 2000.000000 0.000100 0.001000
-0.530181 0.000207 0.033296 0.010266 100 180 100.000000 2000.000000 0.000100 0.001000
-0.239481 0.000097 0.017282 0.005222 100 180 100.000000 2000.000000 0.000100 0.001000
-0.242658 0.000097 0.022187 0.010583 100 180 100.000000 2000.000000 0.000100 0.001000
-0.245781 1.000000 1.000000 362978603638132934643199698076665543211582824658894025495488605309083794576850460606464.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.194652 0.000499 0.093230 0.012303 100 180 100.000000 2000.000000 0.000100 0.001000
-0.214765 0.000155 0.015612 0.008793 100 180 100.000000 2000.000000 0.000100 0.001000
-0.511904 0.000126 0.020391 0.025686 100 180 100.000000 2000.000000 0.000100 0.001000
-0.387398 1.000000 1.000000 824336312107696927202434680967528961001240410456064.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.238179 0.000071 0.021484 0.010855 100 180 100.000000 2000.000000 0.000100 0.001000
-0.186443 1.000000 1.000000 2523279089920964569736973790699534274892337782066624934090937220051833839609914413510082048045609513394245638029312.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.279059 269872968478434643223661902116199595660988160338057963157126864196980719341650194582234058580501852839593342710841344.000000 1.000000 2356821581738274709391832349675740390850988183061158688489389847211153712647981109145385818420166106214174491148288.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.189477 0.000092 0.024095 0.009060 100 180 100.000000 2000.000000 0.000100 0.001000
-0.185737 1.000000 55865587782540725615239111594723881295455743695587344653933483137753611838939637916551177007843570372837217594089930752.000000 1.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.292722 1.000000 82641402045178589120070000491466443069136664357192748336754850939347327706452030418073433102461296244392030438948864.000000 2774202957785307086058815783093962185049188427569714887657380746714582258519967764139257239154651256760319453691904.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.394670 1.000000 1.000000 25812608063885681585636737983329466821814690021696829394054125449223550548137276395745947004716459110165091813687296.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.426760 1.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 111985473284058728151010776754799035356733670711767819163200597754878889508921373144485179460670024616771584.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.448577 0.000221 0.029452 0.012725 100 180 100.000000 2000.000000 0.000100 0.001000
-0.547936 0.000179 0.013473 0.008217 100 180 100.000000 2000.000000 0.000100 0.001000
-0.341040 0.000106 0.036777 0.009977 100 180 100.000000 2000.000000 0.000100 0.001000
-0.175750 1.000000 1.000000 441122974902656924392422264395260040288761184129560913993162103849107239156836393532145446757787259172157281796096.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.259204 0.000145 0.007847 0.009333 100 180 100.000000 2000.000000 0.000100 0.001000
-0.301235 53223058552144884408002849927757913059423423590295117569727373373519743227656285454336.000000 1.000000 46986862827124622115541092893320048000649247954409256211865026194008254121527977141338112.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.298110 269872968478434643223661902116199595660988160338057963157126864196980719341650194582234058580501852839593342710841344.000000 84624795694262875258951680503261637702795944301765374296836967361891663571406879148107195496920367354257439169483636736.000000 269675951311436073085726518228035133302789758077463448105677481014080336110994987335963467898417706343428737520893952.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.406838 15616069315032718438205227008.000000 10549769460212313721559773609984.000000 226379006060095245948016394240.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.337429 4216765132475541300369717220565618682202940005282155674330107253077823739713284290347407165320341450618645979856896.000000 1.000000 1980868615932739109862833382630129632136455912592925495993512643574570519536500394440159095173060825006943603771047936.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.460673 0.000074 0.004429 0.005439 100 180 100.000000 2000.000000 0.000100 0.001000
-0.325321 1.000000 1043081139617490530682288186829567868128235372913407145414367096284922933268328768077824.000000 185386977736616136600462873039054836013872775887692099231081963517734914783931900362752.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.241643 1.000000 1.000000 33192117757676799734921649759027979842695750401544826227094773155307986629333768275005316192858128588746453803859968.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.387494 1.000000 1.000000 2534258447330571638694099699434162630201232865197361410859513854147601386786928594385882535293947668373340015296512.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.369262 1.000000 1.000000 9043067848946893007823473062955254645306563851186927355801227925549087531365635719168.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.341746 831610289877263818875044530121217391553490993598361212026990208961245987932129460224.000000 1.000000 6937656895047619396531799034911497728001612339052817448060732521231022244052860928.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.352155 0.000337 0.022967 0.008657 100 180 100.000000 2000.000000 0.000100 0.001000
-0.391254 1.000000 20660350511294647280017500122866610767284166089298187084188712734836831926613007604518358275615324061098007609737216.000000 19406376906165892519403330960724648093588475406499316666842664813865329602078592403887767521623701341407209580396544.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.214155 1.000000 1.000000 97432639607123595458510477413475720555148601181855276396072313282330251656350264059024105370952957331662603756240896.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.389002 1057224784423015190356468063099791468513107393384357489408301673343353494071399731046431041364520182554309282211299328.000000 480072829751863283922711189746985487142587150029267885233060195925580799584389215852608033519985058126677472069965316096.000000 322050408363726201618739779374550390772290003951982449968902082238721863675356559074907756895783894925249369010383880192.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.126619 0.000145 0.020979 0.008002 100 180 100.000000 2000.000000 0.000100 0.001000
-0.235888 0.000079 0.023721 0.005967 100 180 100.000000 2000.000000 0.000100 0.001000
-0.461959 2291723050240049387681141988263356753221146007937684402946240507935575052823283367936.000000 2542868836959376497411269369840574925989388692026593196336121742789780249993830822051840.000000 156960579892331018556398400602596840160552706512806322978411295330671422800230394888192.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.380397 645622916104500565595165617204590547579076556767885262848.000000 2486650049283007977524298159897140405126158528461418790912.000000 53393532982280011147951862300233729494799479760041803776.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.371164 0.000088 0.015598 0.003829 100 180 100.000000 2000.000000 0.000100 0.001000
-0.302150 1.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 636815498777869717031499165229605085720760960518364706524429704824004812671342157201730387481456096650749229471367168.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.596910 1.000000 20660350511294647280017500122866610767284166089298187084188712734836831926613007604518358275615324061098007609737216.000000 23574356817925455879741683258005390013267146255706524012880246502145292728167048351427029205477975313270614049947648.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.190965 1.000000 1.000000 6596670867115781549598490124080852972138345738350290014039278582142848442351267500266307882224654510089876034027520.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.216695 0.000095 0.018445 0.012408 100 180 100.000000 2000.000000 0.000100 0.001000
-0.142160 1.000000 1.000000 1003830813256496796770321353900112188716844293481147480322440229105875697891705088672087229757048180546446903214080.000000 100 180 100.000000 2000.000000 0.000100 0.001000
-0.564052 0.000132 0.013009 0.009747 100 180 100.000000 2000.000000 0.000100 0.001000
-0.198022 0.000115 0.024687 0.006853 100 180 100.000000 2000.000000 0.000100 0.001000
-0.313804 0.000116 0.013314 0.007512 100 180 100.000000 2000.000000 0.000100 0.001000
-0.265245 0.000096 0.024369 0.009740 100 180 100.000000 2000.000000 0.000100 0.001000
-0.457520 0.000138 0.016793 0.004515 100 180 500.000000 3000.000000 0.000100 0.001000
-0.340368 1.000000 21156198923565718814737920125815409425698986075441343574209241840472915892851719787026798874230091838564359792370909184.000000 2386303665827011538018988724474653883004042805742005978187361138861108784359488800535157557574237462095712168454389760.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.311255 1.000000 65192571226093158167643011676847991758014710807087946588397943517807683329270548004864.000000 11158222009029802876890621433890055985276571856063641110105059648575070463571659849728.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.278016 1.000000 1.000000 68093978388802797791580135617496943667583376333677709023015114721063934666712500584496797113381614807462861835599872.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.332397 0.000058 0.019635 0.005660 100 180 500.000000 3000.000000 0.000100 0.001000
-0.221223 1.000000 1.000000 6702236059687749814770841349443747107666097945444486519738931466567850388051833181755859440626727185789622159409152.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.439067 16867060529902165201478868882262474728811760021128622697320429012311294958853137161389628661281365802474583919427584.000000 1.000000 27831989950529957798707063535738740908061755043570863670213551724885603555484964502490691242760681314870889554116608.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.344888 1.000000 1.000000 5096596412441187549650875851356477897894036153375109148372383137228438237896648321213234101949839155305921858267774976.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.276982 0.000102 0.019256 0.004439 100 180 500.000000 3000.000000 0.000100 0.001000
-0.266968 0.000064 0.028378 0.007699 100 180 500.000000 3000.000000 0.000100 0.001000
-0.423548 1054191283118885325092429305141404670550735001320538918582526813269455934928321072586851791330085362654661494964224.000000 1.000000 10755744460902045002158175897859621316632779768093441779755928000398531969466655347096354858821384375079655169851392.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.482654 67468242119608660805915475529049898915247040084514490789281716049245179835412548645558514645125463209898335677710336.000000 1.000000 79942108649867536589969613184650152563750429344994013710470554679216341644631145749272862874533411123344259969947009024.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.222984 269872968478434643223661902116199595660988160338057963157126864196980719341650194582234058580501852839593342710841344.000000 1.000000 162368835522595524275964531903090430770701548291786140499698043892744938365536582525079848091363477351382243610722304.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.236766 1.000000 84624795694262875258951680503261637702795944301765374296836967361891663571406879148107195496920367354257439169483636736.000000 2469315466168823012590902870235207492914736765639881024063666163506206501490412087651114645160424627722624453570461696.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.258690 2371930387017491947282173361833599190418806454258378733167412972149831534436056688164900918002443265605594972684288.000000 82641402045178589120070000491466443069136664357192748336754850939347327706452030418073433102461296244392030438948864.000000 1.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.320434 269872968478434643223661902116199595660988160338057963157126864196980719341650194582234058580501852839593342710841344.000000 21156198923565718814737920125815409425698986075441343574209241840472915892851719787026798874230091838564359792370909184.000000 401037796052286733626341231064437563823589542124371689024890141819927776552466463358794522523154357630940798255104.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.193622 0.000064 0.018009 0.005064 100 180 500.000000 3000.000000 0.000100 0.001000
-0.235978 0.000055 0.030273 0.011249 100 180 500.000000 3000.000000 0.000100 0.001000
-0.195587 1.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 33931300289352043966917864820544310499981067329458601687631820444070057179798288062389304526412156958551076662935552.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.296496 1.000000 1.000000 270555562418808955603211362393049321180185135580405324878195861306108929390128014097774768013273880597795390357504.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.309591 1.000000 1.000000 956471128199271595724576268758928477860136961712684070905100034235977585026424906942653768850629373137035876330635264.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.295793 0.000052 0.007972 0.003909 100 180 500.000000 3000.000000 0.000100 0.001000
-0.340325 1.000000 1322262432722857425921120007863463089106186629715083973388077615029557243303232486689174929639380739910272487023181824.000000 1855380522258779391535642806896624299029648857262498587359892675470060354273829665871308899275999348566430522015744.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.472992 0.000057 0.010216 0.004251 100 180 500.000000 3000.000000 0.000100 0.001000
-0.478668 1781241221848269558606920046441881330133628550371480834684742547871171912438094223198126080.000000 1037205972581621349616078912916597881533910777419555077045190316110911262018316815676016164864.000000 112349016513169217460101862715645138053327522573876594680115575053691537011662911015659503616.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.301588 0.000080 0.012675 0.004948 100 180 500.000000 3000.000000 0.000100 0.001000
-0.312983 0.000095 0.010078 0.005628 100 180 500.000000 3000.000000 0.000100 0.001000
-0.218284 0.000046 0.010208 0.007211 100 180 500.000000 3000.000000 0.000100 0.001000
-0.278377 1.000000 5415986924432824016572907552208744812978940435312983954997565911161066468570040265478860511802903510672476106846952751104.000000 47632072817928519504042648003208563692530626956525867640692809466702102115248047688771984504230402718859437651299139584.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.501481 4216765132475541300369717220565618682202940005282155674330107253077823739713284290347407165320341450618645979856896.000000 1.000000 112808628076407665739459662580781043031052404213346410965220482561600346205060301970448173948363063688676299778293760.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.443754 0.000046 0.011852 0.003948 100 180 500.000000 3000.000000 0.000100 0.001000
-0.314597 0.000307 0.029729 0.013629 100 180 500.000000 3000.000000 0.000100 0.001000
-0.172373 0.000057 0.011233 0.004280 100 180 500.000000 3000.000000 0.000100 0.001000
-0.196724 0.000047 0.010480 0.004496 100 180 500.000000 3000.000000 0.000100 0.001000
-0.237670 0.000065 0.009282 0.006900 100 180 500.000000 3000.000000 0.000100 0.001000
-0.277772 1.000000 1.000000 3094593281927578758722115650742055435553944840806873313412842466122461666627982595535312954802392499819515309002326016.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.359136 0.000086 0.020033 0.007520 100 180 500.000000 3000.000000 0.000100 0.001000
-0.269153 1.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 1385732518707035601433103282976994962447718606168202113405145027207787104753897612002382956752712846676199783530496.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.182283 0.000045 0.023845 0.006107 100 180 500.000000 3000.000000 0.000100 0.001000
-0.471186 0.000096 0.031990 0.012326 100 180 500.000000 3000.000000 0.000100 0.001000
-0.370970 1054191283118885325092429305141404670550735001320538918582526813269455934928321072586851791330085362654661494964224.000000 1.000000 201612166498732132480790241379434175984389759502374096243759986246332931611081828078569038267115915031166928814080.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.233717 0.000042 0.011871 0.004514 100 180 500.000000 3000.000000 0.000100 0.001000
-0.268333 1.000000 330565608180714356480280001965865772276546657428770993347019403757389310825808121672293732409845184977568121755795456.000000 20042800946916520900758256397014396091587735963859149504250132790901322930773311233608660487443585589540099551395840.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.326319 0.000062 0.027513 0.013529 100 180 500.000000 3000.000000 0.000100 0.001000
-0.183967 65886955194930332818276831571337791909420937582533682411407925829340995933020067036678236958130335165916343435264.000000 330565608180714356480280001965865772276546657428770993347019403757389310825808121672293732409845184977568121755795456.000000 454174757282336213532447214660551582614439101360772270002547617159995346260402694456982491744663936072276955365376.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.422114 0.000094 0.022719 0.005398 100 180 500.000000 3000.000000 0.000100 0.001000
-0.583868 0.000117 0.026554 0.004844 100 180 500.000000 3000.000000 0.000100 0.001000
-0.251297 0.000492 0.031893 0.027537 100 180 500.000000 3000.000000 0.000100 0.001000
-0.346189 0.000075 0.009284 0.004412 100 180 500.000000 3000.000000 0.000100 0.001000
-0.375015 1.000000 20660350511294647280017500122866610767284166089298187084188712734836831926613007604518358275615324061098007609737216.000000 19220308477070122610349213698999123566354743692753684472823166759406006715769595468397746995074525196027587157032960.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.381020 1.000000 1.000000 276654336226142815045145265849014395164148642457325422051281127416372647092084144024199813656857855751831983233171456.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.479718 1.000000 21156198923565718814737920125815409425698986075441343574209241840472915892851719787026798874230091838564359792370909184.000000 1101870986745240225324934879807552321837645409907997814912169251545691681485079907232332758945114097808490962482102272.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.441463 1.000000 84624795694262875258951680503261637702795944301765374296836967361891663571406879148107195496920367354257439169483636736.000000 406414002864208125222669448843903652735406830266842029997920224197822073501640230960758229686837809375770075116072861696.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.395215 1.000000 1322262432722857425921120007863463089106186629715083973388077615029557243303232486689174929639380739910272487023181824.000000 2940344642110318033630902525789454932003287672002655563866246502354729500999678019806969985194736972095332311629824.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.601968 1.000000 1.000000 145088689368395064638840744262679890474453321464148442340303178030370740410917421035323370506118339746148864713818112.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.285585 0.000104 0.021568 0.006155 100 180 500.000000 3000.000000 0.000100 0.001000
-0.340676 1.000000 20660350511294647280017500122866610767284166089298187084188712734836831926613007604518358275615324061098007609737216.000000 1301544579699977011305577487379350830036768951268498550030845567126407101945101665138559653836784435368275292870148096.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.326024 0.000093 0.029301 0.007263 100 180 500.000000 3000.000000 0.000100 0.001000
-0.358983 0.000053 0.015031 0.008101 100 180 500.000000 3000.000000 0.000100 0.001000
-0.379847 0.000059 0.018807 0.007703 100 180 500.000000 3000.000000 0.000100 0.001000
-0.190522 1.000000 1.000000 235692588215415846046810412224599771770436779295318662411495598780869861624227684048686184267748072424686217068544.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.286965 0.000057 0.022570 0.007811 100 180 500.000000 3000.000000 0.000100 0.001000
-0.190384 0.000064 0.035529 0.009676 100 180 500.000000 3000.000000 0.000100 0.001000
